,distance_travelled_center,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_leftdish,distance_nose_rightdish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_leftdish,is_investigating_rightdish,petridish_investigation_radius[cm],deg_is_investigating_leftdish,deg_is_investigating_rightdish
0,0.0003130817230245,0.0676256521732926,1.0,0.1,,,1.0,0.0,,,2.0,0,0
1,0.0003427936664533,0.0740434319539156,1.0,0.1,,,1.0,0.0,,,2.0,0,0
2,0.0002635413230619,0.0569249257813722,1.0,0.1,,,1.0,0.0,,,2.0,0,0
3,0.0005194937192883,0.1122106433662751,0.0,0.1,,,1.0,0.0,,,2.0,0,0
4,0.0005369441296015,0.1159799319939273,0.0,0.1,41.80379343484747,819.9432335109186,1.0,0.0,1.0,0.0,2.0,0,0
5,6.173981795307246e-05,0.0133358006778636,1.0,0.1,42.63655115257137,823.2101469318999,1.0,0.0,1.0,0.0,2.0,0,0
6,0.0001867300298382,0.0403336864450586,1.0,0.1,47.86134608548024,828.0810376391629,1.0,0.0,1.0,0.0,2.0,0,0
7,0.0002154947007624,0.046546855364689,1.0,0.1,51.88914719649385,832.6905336491998,1.0,0.0,1.0,0.0,2.0,0,0
8,0.0002642313962872,0.057073981598055,1.0,0.1,52.46766259077357,833.1689315300954,1.0,0.0,1.0,0.0,2.0,0,0
9,0.0002177858231188,0.0470417377936697,1.0,0.1,53.16588221402535,833.590756143022,1.0,0.0,1.0,0.0,2.0,0,0
10,0.0001756928282976,0.0379496509122903,1.0,0.1,54.18079718011704,834.289604037809,1.0,0.0,1.0,0.0,2.0,0,0
11,0.0007478301144272,0.1615313047162925,0.0,0.1,65.12717181898479,842.5496341631784,1.0,0.0,1.0,0.0,2.0,0,0
12,0.0005321606321675,0.114946696548199,0.0,0.1,69.02776937748567,847.1568102136009,1.0,0.0,1.0,0.0,2.0,0,0
13,0.0003535062954656,0.0763573598205786,1.0,0.1,72.93818662830684,850.8739736019559,1.0,0.0,0.0,0.0,2.0,0,0
14,0.0002528026084443,0.0546053634239725,1.0,0.1,74.57149663182834,852.8404413818829,1.0,0.0,0.0,0.0,2.0,0,0
15,0.0001515698687097,0.0327390916413129,1.0,0.1,76.68388475854309,855.4310454513195,1.0,0.0,0.0,0.0,2.0,0,0
16,0.0003123980333686,0.0674779752076346,1.0,0.1,78.67180756856762,858.3742538280346,1.0,0.0,0.0,0.0,2.0,0,0
17,0.0013546082887262,0.2925953903648756,0.0,0.1,84.03817677995252,865.013811001971,1.0,0.0,0.0,0.0,2.0,0,0
18,0.0011215688428022,0.2422588700452801,0.0,0.1,87.67233476346576,868.8275854149454,1.0,0.0,0.0,0.0,2.0,0,0
19,0.000259671586697,0.0560890627265629,1.0,0.1,87.98502521127716,869.3273453479578,1.0,0.0,0.0,0.0,2.0,0,0
20,0.0009340494799604,0.2017546876714484,0.0,0.1,88.1717696682735,869.608510127902,1.0,0.0,0.0,0.0,2.0,0,0
21,0.0006555757275472,0.1416043571502124,0.0,0.1,90.7522762623482,872.8345805945116,1.0,0.0,0.0,0.0,2.0,0,0
22,0.0004449537902301,0.0961100186897043,1.0,0.1,95.89193040051067,878.5578814391124,1.0,0.0,0.0,0.0,2.0,0,0
23,0.0010673146375729,0.2305399617157475,0.0,0.1,99.53227906320186,882.5275431473075,1.0,0.0,0.0,0.0,2.0,0,0
24,0.0014102464763948,0.3046132389012931,0.0,0.1,101.05169702815608,883.8795716477684,1.0,0.0,0.0,0.0,2.0,0,0
25,0.0007338928897589,0.1585208641879258,0.0,0.1,101.37226408102092,884.2601334759438,1.0,0.0,0.0,0.0,2.0,0,0
26,0.0009838776603505,0.2125175746357198,0.0,0.1,98.11935776600052,881.258897664125,1.0,0.0,0.0,0.0,2.0,0,0
27,0.0015355688970946,0.3316828817724467,0.0,0.1,92.40515188404272,876.2012113354091,1.0,0.0,0.0,0.0,2.0,0,0
28,0.0011932465539333,0.2577412556496043,0.0,0.1,92.89313895905872,877.1295006036587,1.0,0.0,0.0,0.0,2.0,0,0
29,0.0008667490556193,0.1872177960137701,0.0,0.1,91.07175050935564,875.686505241761,1.0,0.0,0.0,0.0,2.0,0,0
30,0.000769273410516,0.1661630566714581,0.0,0.1,88.69665777497814,873.5395421629283,1.0,0.0,0.0,0.0,2.0,0,0
31,0.0003871748942796,0.0836297771643979,1.0,0.1,88.72912435974202,873.7650009266778,1.0,0.0,0.0,0.0,2.0,0,0
32,0.0013943614522277,0.3011820736811999,0.0,0.1,85.7281332347929,870.7865637727501,1.0,0.0,0.0,0.0,2.0,0,0
33,0.0012001880186572,0.2592406120299672,0.0,0.1,82.19996821019193,867.2069238575858,1.0,0.0,0.0,0.0,2.0,0,0
34,0.0008565656175917,0.185018173399824,0.0,0.1,81.77164124916077,866.7024303052646,1.0,0.0,0.0,0.0,2.0,0,0
35,0.0009809124804581,0.2118770957789539,0.0,0.1,83.74034650640515,868.4113896299835,1.0,0.0,0.0,0.0,2.0,0,0
36,0.0006907170782709,0.1491948889065293,0.0,0.1,86.65897694086836,870.0897295266625,1.0,0.0,0.0,0.0,2.0,0,0
37,0.0025398881261178,0.548615835241453,0.0,0.1,90.83970129971355,872.3493624998301,1.0,0.0,0.0,0.0,2.0,0,0
38,0.0015846448462783,0.3422832867961256,0.0,0.1,93.28003646222555,873.8699481019928,1.0,0.0,0.0,0.0,2.0,0,0
39,0.0014980925503936,0.3235879908850178,0.0,0.1,96.89778428788672,876.4307991837197,1.0,0.0,0.0,0.0,2.0,0,0
40,0.0020136695790799,0.4349526290812721,0.0,0.1,98.22212190884734,877.5341466284892,1.0,0.0,0.0,0.0,2.0,0,0
41,0.0015756325987221,0.340336641323977,0.0,0.1,100.06438090543476,879.2344879128748,1.0,0.0,0.0,0.0,2.0,0,0
42,0.002200300722394,0.4752649560371045,0.0,0.1,102.89733253267237,882.3168536702751,1.0,0.0,0.0,0.0,2.0,0,0
43,0.0013038507900151,0.281631770643278,0.0,0.1,107.40740711691052,887.3731365227658,1.0,0.0,0.0,0.0,2.0,0,0
44,0.0007670230529875,0.1656769794453156,0.0,0.1,110.80916072726158,891.1563110591406,1.0,0.0,0.0,0.0,2.0,0,0
45,0.0015563131628474,0.3361636431750446,0.0,0.1,112.72578347976138,893.0762608686717,1.0,0.0,0.0,0.0,2.0,0,0
46,0.0012401869527967,0.2678803818040929,0.0,0.1,118.19508845840518,899.2434820359983,1.0,0.0,0.0,0.0,2.0,0,0
47,0.0018767383545394,0.4053754845805236,0.0,0.1,121.45320093360984,901.0957581063058,1.0,0.0,0.0,0.0,2.0,0,0
48,0.0012676084103964,0.2738034166456372,0.0,0.1,124.25890571297116,902.5746938520864,1.0,0.0,0.0,0.0,2.0,0,0
49,0.0019830307563441,0.4283346433703384,0.0,0.1,127.03952055815316,905.5405525571508,1.0,0.0,0.0,0.0,2.0,0,0
50,0.0019811629576373,0.4279311988496641,0.0,0.1,128.82474307831447,906.6174638183388,1.0,0.0,0.0,0.0,2.0,0,0
51,0.002631933032167,0.568497534948088,0.0,0.1,,,1.0,0.0,,,2.0,0,0
52,0.0019898729705626,0.4298125616415411,0.0,0.1,130.78054767874966,907.1942598562828,1.0,0.0,0.0,0.0,2.0,0,0
53,0.0011251171192904,0.2430252977667287,0.0,0.1,132.84446348058663,907.7611984981476,1.0,0.0,0.0,0.0,2.0,0,0
54,0.0016823966511596,0.3633976766504752,0.0,0.1,,,1.0,0.0,,,2.0,0,0
55,0.002389669095099,0.5161685245414032,0.0,0.1,141.68754273235652,915.491484637226,1.0,0.0,0.0,0.0,2.0,0,0
56,0.0005555366645351,0.1199959195395925,0.0,0.1,145.2017718366318,918.3542217222216,1.0,0.0,0.0,0.0,2.0,0,0
57,0.0008100647350901,0.1749739827794667,0.0,0.1,148.08806954216055,921.1694097291816,1.0,0.0,0.0,0.0,2.0,0,0
58,0.0010972701256263,0.2370103471353008,0.0,0.1,147.6348503714209,922.210148361592,1.0,0.0,0.0,0.0,2.0,0,0
59,0.0016530132670286,0.357050865678189,0.0,0.1,148.6385959953347,924.99457291189,1.0,0.0,0.0,0.0,2.0,0,0
60,0.0006210416421638,0.1341449947073913,0.0,0.1,,,1.0,0.0,,,2.0,0,0
61,0.0008214847978302,0.1774407163313257,0.0,0.1,,,1.0,0.0,,,2.0,0,0
62,0.0003615089698796,0.0780859374939977,1.0,0.1,,,1.0,0.0,,,2.0,0,0
63,0.0004171059573959,0.0900948867975195,1.0,0.1,,,1.0,0.0,,,2.0,0,0
64,0.000926564004927,0.2001378250642341,0.0,0.1,,,1.0,0.0,,,2.0,0,0
65,0.0002693533394921,0.0581803213303093,1.0,0.1,,,1.0,0.0,,,2.0,0,0
66,0.0001217162552337,0.0262907111304862,1.0,0.1,,,1.0,0.0,,,2.0,0,0
67,0.0002684679874386,0.0579890852867478,1.0,0.1,,,1.0,0.0,,,2.0,0,0
68,0.0001802280408948,0.0389292568332851,1.0,0.1,,,1.0,0.0,,,2.0,0,0
69,0.0005035898367892,0.1087754047464683,0.0,0.1,,,1.0,0.0,,,2.0,0,0
70,0.0006448062828834,0.1392781571028356,0.0,0.1,,,1.0,0.0,,,2.0,0,0
71,0.0002817274368605,0.060853126361887,1.0,0.1,,,1.0,0.0,,,2.0,0,0
72,0.0003381307041391,0.0730362320940572,1.0,0.1,168.95721690960622,951.1626984382948,1.0,0.0,0.0,0.0,2.0,0,0
73,0.0009139018951265,0.1974028093473395,0.0,0.1,175.40788691823903,957.3042367499918,1.0,0.0,0.0,0.0,2.0,0,0
74,0.0016106917648968,0.3479094212177108,0.0,0.1,180.34639709919676,961.8906085778552,1.0,0.0,0.0,0.0,2.0,0,0
75,0.0001632609340877,0.0352643617629617,1.0,0.1,183.9185159075277,965.697130477426,1.0,0.0,0.0,0.0,2.0,0,0
76,0.0014130689616719,0.3052228957211506,0.0,0.1,186.19674937822788,968.2703320151394,1.0,0.0,0.0,0.0,2.0,0,0
77,0.0007982389942066,0.172419622748636,0.0,0.1,187.5053772789578,969.9039473956856,1.0,0.0,0.0,0.0,2.0,0,0
78,0.0005523747801233,0.1193129525066411,0.0,0.1,187.03037893864072,970.0370023988902,1.0,0.0,0.0,0.0,2.0,0,0
79,0.0002227820014175,0.0481209123061856,1.0,0.1,185.94133702304077,969.4043336328012,1.0,0.0,0.0,0.0,2.0,0,0
80,0.0002712098477272,0.0585813271090799,1.0,0.1,185.8461479558816,969.409666607578,1.0,0.0,0.0,0.0,2.0,0,0
81,0.000563703806473,0.1217600221981747,0.0,0.1,188.4672446307737,971.8701682717364,1.0,0.0,0.0,0.0,2.0,0,0
82,0.0004490445448566,0.0969936216890318,1.0,0.1,189.86254317364143,973.0760539933476,1.0,0.0,0.0,0.0,2.0,0,0
83,0.000682534874128,0.1474275328116579,0.0,0.1,190.5462355370254,973.5849470136396,1.0,0.0,0.0,0.0,2.0,0,0
84,0.000374928433979,0.0809845417394718,1.0,0.1,190.14831917145048,972.766906770996,1.0,0.0,0.0,0.0,2.0,0,0
85,0.000342265544857,0.0739293576891252,1.0,0.1,190.3510358614112,972.5129624328692,1.0,0.0,0.0,0.0,2.0,0,0
86,0.0004484190348638,0.0968585115305949,1.0,0.1,190.15086311750028,971.7794756856244,1.0,0.0,0.0,0.0,2.0,0,0
87,0.0001990281564268,0.0429900817881944,1.0,0.1,190.51351753273948,971.7221945922236,1.0,0.0,0.0,0.0,2.0,0,0
88,0.0001876344096228,0.0405290324785329,1.0,0.1,190.26473270780207,970.1798917338402,1.0,0.0,0.0,0.0,2.0,0,0
89,0.000633798059243,0.1369003807965066,0.0,0.1,189.28978409646928,966.813261211058,1.0,0.0,0.0,0.0,2.0,0,0
90,0.0006487457508988,0.1401290821941621,0.0,0.1,185.61403118999613,960.5739374227724,1.0,0.0,0.0,0.0,2.0,0,0
91,0.0014452171396375,0.312166902161711,0.0,0.1,184.45639851327292,957.7757116720956,1.0,0.0,0.0,0.0,2.0,0,0
92,0.001035604035202,0.2236904716036388,0.0,0.1,182.70515566006904,954.3563932949514,1.0,0.0,0.0,0.0,2.0,0,0
