,distance_travelled_center_in_m,speed_in_km/h,is_immobile,immobile_threshold[km/h],is close to edge,distance_nose_left_dish,distance_nose_right_dish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_left_dish,is_investigating_right_dish,object_investigation_radius[cm],deg_is_investigating_left_dish,deg_is_investigating_right_dish,asoid_is_investigating_left_dish,asoid_is_investigating_right_dish
0,0.0015320198520943,0.3309162880523782,0.0,0.1,1.0,,,0.0,1.0,,,2.0,0,0,0,0
1,0.001264164352682,0.273059500179331,0.0,0.1,0.0,813.0691238199489,41.50451862220032,0.0,1.0,0.0,1.0,2.0,0,0,0,0
2,0.000736590990209,0.1591036538851495,0.0,0.1,0.0,800.6038840415653,36.943052649730944,0.0,1.0,0.0,1.0,2.0,0,0,0,0
3,0.0003657246300319,0.0789965200869107,1.0,0.1,0.0,797.7051879127549,36.28299520748904,0.0,1.0,0.0,1.0,2.0,0,0,0,0
4,0.001298065908076,0.2803822361444218,0.0,0.1,1.0,,,0.0,1.0,,,2.0,0,0,0,0
5,0.0007771864067561,0.1678722638593288,0.0,0.1,1.0,,,0.0,1.0,,,2.0,0,0,0,0
6,0.0001981296018794,0.0427959940059713,1.0,0.1,1.0,,,0.0,1.0,,,2.0,0,0,0,0
7,0.0004387762858699,0.0947756777479147,1.0,0.1,1.0,,,0.0,1.0,,,2.0,0,0,0,0
8,0.0002907867427663,0.0628099364375241,1.0,0.1,1.0,,,0.0,1.0,,,2.0,0,0,0,0
9,0.0003837664464297,0.0828935524288244,1.0,0.1,1.0,,,0.0,1.0,,,2.0,0,0,0,0
10,0.0004002756108109,0.086459531935168,1.0,0.1,1.0,,,0.0,1.0,,,2.0,0,0,0,0
11,0.0004997116747376,0.1079377217433268,0.0,0.1,1.0,,,0.0,1.0,,,2.0,0,0,0,0
12,0.0001312047896561,0.0283402345657219,1.0,0.1,1.0,,,0.0,1.0,,,2.0,0,0,0,0
13,0.0004063296516876,0.08776720476453,1.0,0.1,0.0,743.0725864367892,55.46780680824995,0.0,1.0,0.0,1.0,2.0,0,0,0,0
14,0.0003511844550391,0.0758558422884525,1.0,0.1,0.0,737.0528444464644,60.71010276332624,0.0,1.0,0.0,1.0,2.0,0,0,0,0
15,0.0016998997106384,0.3671783374978959,0.0,0.1,0.0,729.4111249501558,67.57439750592283,0.0,1.0,0.0,1.0,2.0,0,0,0,0
16,0.0015706162275175,0.3392531051437972,0.0,0.1,0.0,724.1967158676474,72.0666322557521,0.0,1.0,0.0,0.0,2.0,0,0,0,0
17,0.0013383780124935,0.2890896506986156,0.0,0.1,0.0,720.5535411012584,75.26525229963526,0.0,1.0,0.0,0.0,2.0,0,0,0,0
18,0.001041538088965,0.2249722272164552,0.0,0.1,0.0,714.2696307587233,82.62728385286516,0.0,1.0,0.0,0.0,2.0,0,0,0,0
19,0.0011411709790769,0.2464929314806285,0.0,0.1,0.0,703.0314710755983,96.45520582299751,0.0,1.0,0.0,0.0,2.0,0,0,0,0
20,0.0010356736315292,0.2237055044103253,0.0,0.1,0.0,689.8624564217612,113.3602854592234,0.0,1.0,0.0,0.0,2.0,0,0,0,0
21,0.0011238620999362,0.2427542135862261,0.0,0.1,0.0,683.2199490732585,123.58866914900042,0.0,1.0,0.0,0.0,2.0,0,0,0,0
22,0.0011267072282516,0.2433687613023531,0.0,0.1,0.0,675.0918813211783,135.73596947640152,0.0,1.0,0.0,0.0,2.0,0,0,0,0
23,0.0010107259485395,0.2183168048845523,0.0,0.1,0.0,667.5572811446428,147.3602274118957,0.0,1.0,0.0,0.0,2.0,0,0,0,0
24,0.0005086860618335,0.1098761893560566,0.0,0.1,0.0,662.76860618237,155.33810470807512,0.0,1.0,0.0,0.0,2.0,0,0,0,0
25,0.0002156139073708,0.0465726039920952,1.0,0.1,0.0,659.8514664555719,160.19880379936333,0.0,1.0,0.0,0.0,2.0,0,0,0,0
26,0.0002168170331718,0.0468324791651183,1.0,0.1,0.0,657.5652488209748,163.02168798858406,0.0,1.0,0.0,0.0,2.0,0,0,0,0
27,0.0001294851149485,0.0279687848288864,1.0,0.1,0.0,660.1762281699719,162.19021071946156,0.0,1.0,0.0,0.0,2.0,0,0,0,0
28,0.0004975135530882,0.1074629274670538,0.0,0.1,0.0,663.7988216596008,159.90112291407948,0.0,1.0,0.0,0.0,2.0,0,0,0,0
29,0.0001091212486242,0.0235701897028483,1.0,0.1,0.0,671.7380841582902,154.0016167815329,0.0,1.0,0.0,0.0,2.0,0,0,0,0
30,0.0004528415777517,0.0978137807943725,1.0,0.1,0.0,677.9196191164715,149.74024835366035,0.0,1.0,0.0,0.0,2.0,0,0,0,0
31,0.0012792912275675,0.2763269051545906,0.0,0.1,0.0,683.0063392225793,144.1147408575901,0.0,1.0,0.0,0.0,2.0,0,0,0,0
32,0.0011876674995232,0.2565361798970212,0.0,0.1,0.0,688.5919062262262,140.81405121010084,0.0,1.0,0.0,0.0,2.0,0,0,0,0
33,0.0005926806720798,0.1280190251692434,0.0,0.1,0.0,689.0575945009433,140.67041855817567,0.0,1.0,0.0,0.0,2.0,0,0,0,0
34,0.000886837164564,0.1915568275458249,0.0,0.1,0.0,690.4019885085594,139.66487809299588,0.0,1.0,0.0,0.0,2.0,0,0,0,0
35,0.0003512280542292,0.075865259713519,1.0,0.1,0.0,687.8583250761446,144.49750082545918,0.0,1.0,0.0,0.0,2.0,0,0,0,0
36,0.0004642444432234,0.100276799736268,0.0,0.1,0.0,684.2577017677077,148.9136451957428,0.0,1.0,0.0,0.0,2.0,0,0,0,0
37,0.000409489813462,0.088449799707795,1.0,0.1,0.0,676.5573590368442,156.10760294046457,0.0,1.0,0.0,0.0,2.0,0,0,0,0
38,0.0002364324064034,0.0510693997831544,1.0,0.1,0.0,668.8674746029731,164.33485969706183,0.0,1.0,0.0,0.0,2.0,0,0,0,0
39,0.0009163481488072,0.1979312001423575,0.0,0.1,0.0,659.3207289647347,172.7906394508292,0.0,1.0,0.0,0.0,2.0,0,0,0,0
40,0.001529246805601,0.3303173100098192,0.0,0.1,0.0,651.4108843438537,180.56130756300385,0.0,1.0,0.0,0.0,2.0,0,0,0,0
41,0.0017147403246357,0.3703839101213255,0.0,0.1,0.0,644.4328116681017,187.5157541765363,0.0,1.0,0.0,0.0,2.0,0,0,0,0
